Connected with result code 0 at Fri May 17 08:43:07 2024
Message, latency, average, std-dev
276, 1514.3790245056152, 856.4233408457991, 212.95183513645893
277, 1512.3283863067627, 858.7912290965608, 216.17648832616825
278, 1509.000301361084, 861.1301106514691, 219.27029903442426
279, 1507.2381496429443, 863.4459100743776, 222.2566757319478
280, 1503.6382675170898, 865.7323113509586, 225.12244971248316
281, 1499.0527629852295, 867.9861207873796, 227.86413721380535
282, 1496.6115951538086, 870.2152891361967, 230.508756990727
283, 1494.6062564849854, 872.4216176427295, 233.06496323971345
284, 1492.22993850708, 874.6040413077449, 235.53329574378083
285, 1490.2141094207764, 876.7640766344572, 237.9209001916606
286, 1488.3203506469727, 878.9023852848507, 240.23229203782816
287, 1490.3180599212646, 881.0327534891587, 242.50457857004784
288, 1483.19673538208, 883.1236006485092, 244.66085865546455
289, 1482.1135997772217, 885.1962304032797, 246.75696568435418
290, 1478.2161712646484, 887.2411267510776, 248.7720256671904
291, 1474.316120147705, 889.2585665909286, 250.70932826498714
292, 1471.23384475708, 891.2516326120455, 252.57840900752177
293, 1470.2341556549072, 893.2276821787447, 254.39794182149285
294, 1467.9899215698242, 895.1826557821157, 256.1601170592121
295, 1465.2647972106934, 897.1151376174668, 257.8633563566595
296, 1464.3528461456299, 899.0314812273592, 259.52306313383525
297, 1462.815523147583, 900.9297439947674, 261.1360794680635
298, 1460.0400924682617, 902.8059532178328, 262.69508454129436
299, 1456.1219215393066, 904.656508295831, 264.1939178147872
300, 1453.3567428588867, 906.4855090777079, 265.6426033297317
301, 1450.1385688781738, 908.29166542256, 267.03972440902095
302, 1448.9853382110596, 910.0820418225219, 268.40068483215913
303, 1446.9292163848877, 911.8538146758631, 269.72060998975667
304, 1445.4219341278076, 913.6089729635339, 271.0042744608654
305, 1443.7367916107178, 915.3470969590984, 272.2515855296743
306, 1440.9728050231934, 917.0648280312033, 273.45682216144354
307, 1439.272403717041, 918.7658299064014, 274.62781656945975
308, 1436.9375705718994, 920.448205687783, 275.76166390884026
309, 1435.7092380523682, 922.1157171193836, 276.86606808869095
310, 1433.7007999420166, 923.7659915801017, 277.9371843384035
311, 1433.6659908294678, 925.4055414169164, 278.98746827611654
312, 1431.8981170654297, 927.0289150568155, 280.00737639684115
313, 1428.2665252685547, 928.630313172508, 280.98710805735664
314, 1425.722360610962, 930.2134088649872, 281.93394244441174
315, 1423.0103492736816, 931.7778435964433, 282.84785700641476
316, 1421.7848777770996, 933.3284987679011, 283.7378435400646
317, 1420.9709167480469, 934.8668029255672, 284.6067005879078
318, 1423.2475757598877, 936.4025915193857, 285.47144331649497
319, 1422.184705734253, 937.925419463633, 286.3143754870342
320, 1421.1373329162598, 939.4354566931725, 287.1360907690522
321, 1420.7475185394287, 940.934871216058, 287.940493883112
322, 1418.015480041504, 942.4164880136525, 288.7159501062835
323, 1417.0634746551514, 943.8859833283321, 289.47221119640346
324, 1415.8363342285156, 945.3426202138265, 290.2083313747023
325, 1414.3667221069336, 946.7857712965745, 290.92357140498814
326, 1412.1994972229004, 948.2134207626062, 291.6150075576531
327, 1410.9396934509277, 949.6284858166989, 292.28759628454173
328, 1409.5971584320068, 951.03082933077, 292.94136431344526
329, 1236.3166809082031, 951.8979595787257, 292.9171149339737
330, 1406.6970348358154, 953.2761385946562, 293.53931604462156
331, 1403.7718772888184, 954.6371529109529, 294.13651700537383
332, 1402.6107788085938, 955.9864710612469, 294.71738612440737
333, 1402.0304679870605, 957.3259425234867, 295.28489777855117
334, 1400.580883026123, 958.6530531237939, 295.8354281791666
335, 1398.2264995574951, 959.9652126653871, 296.36534841531153
336, 1396.6021537780762, 961.2647273710796, 296.8783271270376
337, 1394.7386741638184, 962.5510002102271, 297.373702649943
338, 1392.9824829101562, 963.8244661353749, 297.85232349091314
339, 1390.27738571167, 965.0824393494643, 298.31056187752677
340, 1389.037847518921, 966.3293670205509, 298.7549921141945
341, 1385.7090473175049, 967.5592194554393, 299.1773125797712
342, 1383.4829330444336, 968.7753706647638, 299.5825343765802
